country_code_numeric,country_code,country,age_from,age_to,year,gender,value
894,ZMB,Zambia,30,34,2070,both,0.112999
894,ZMB,Zambia,35,39,2070,both,0.10389
894,ZMB,Zambia,40,44,2070,both,0.027395
894,ZMB,Zambia,45,49,2070,both,0.001682
894,ZMB,Zambia,15,19,2075,both,0.045612
894,ZMB,Zambia,20,24,2075,both,0.117197
894,ZMB,Zambia,25,29,2075,both,0.129925
894,ZMB,Zambia,30,34,2075,both,0.111567
894,ZMB,Zambia,35,39,2075,both,0.101827
894,ZMB,Zambia,40,44,2075,both,0.026027
894,ZMB,Zambia,45,49,2075,both,0.001505
894,ZMB,Zambia,15,19,2080,both,0.041858
894,ZMB,Zambia,20,24,2080,both,0.111764
894,ZMB,Zambia,25,29,2080,both,0.127349
894,ZMB,Zambia,30,34,2080,both,0.110574
894,ZMB,Zambia,35,39,2080,both,0.099896
894,ZMB,Zambia,40,44,2080,both,0.024803
894,ZMB,Zambia,45,49,2080,both,0.001356
894,ZMB,Zambia,15,19,2085,both,0.038172
894,ZMB,Zambia,20,24,2085,both,0.106059
894,ZMB,Zambia,25,29,2085,both,0.124514
894,ZMB,Zambia,30,34,2085,both,0.109489
894,ZMB,Zambia,35,39,2085,both,0.097627
894,ZMB,Zambia,40,44,2085,both,0.023592
894,ZMB,Zambia,45,49,2085,both,0.001227
894,ZMB,Zambia,15,19,2090,both,0.034717
894,ZMB,Zambia,20,24,2090,both,0.100508
894,ZMB,Zambia,25,29,2090,both,0.121879
894,ZMB,Zambia,30,34,2090,both,0.108702
894,ZMB,Zambia,35,39,2090,both,0.095384
894,ZMB,Zambia,40,44,2090,both,0.022485
894,ZMB,Zambia,45,49,2090,both,0.001125
894,ZMB,Zambia,15,19,2095,both,0.031509
894,ZMB,Zambia,20,24,2095,both,0.095166
894,ZMB,Zambia,25,29,2095,both,0.119486
894,ZMB,Zambia,30,34,2095,both,0.108249
894,ZMB,Zambia,35,39,2095,both,0.09322
894,ZMB,Zambia,40,44,2095,both,0.021476
894,ZMB,Zambia,45,49,2095,both,0.001034
